,student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies,skills_python,skills_excel,skills_sql,skills_soft,family_siblings,family_income_father,family_income_mother,devices_laptop_brand,devices_laptop_year,devices_phone_brand,devices_phone_year,addr_city,addr_district,addr_postal
854,855,Judith Williams,20.0,female,90.0,+1-413-845-8795,Port Ericville,,2021-08-01 04:06:24,ds,100,pending,3.7,excellent,227.0,1981-11-13 00:00:00,"Apartment 22, Wheelerville district, Tashkent, UZ, 100676","region, must",1.0,5.0,3.0,"leg, think",2.0,1437.0,1390.0,Lenovo,2019.0,Apple,2020.0,Tashkent,Wheelerville,100676
855,856,Andrea Luna,20.0,male,90.0,,Brentside,,2003-06-15 00:00:00,python,100,inactive,,excellent,164.0,1972-04-12 06:59:13,"BROKEN,ADDRESS,DATA,,,","station, son",1.0,5.0,1.0,"I, bed",3.0,1431.0,1217.0,Dell,2021.0,Samsung,2021.0,,,
856,857,Julia Higgins,18.0,,54.0,+1-276-434-2162,East Jennamouth,,1992-02-15 18:54:25,data science,108,active,3.7,good,210.0,1997-01-21 00:00:00,UZ 100673 Tashkent Brendahaven,"create, kitchen",2.0,2.0,4.0,"week, kitchen",3.0,469.0,1117.0,Dell,2020.0,Xiaomi,2020.0,Tashkent,Brendahaven,100673
857,858,Hailey Porter,18.0,male,90.0,+1-443-526-9877,Jacobfort,chenanthony@yahoo.com,2020-03-28 06:06:51,python,69,inactive,,average,134.0,1998-01-14 00:00:00,"Apartment 16, Heatherport district, Tashkent, UZ, 100632",,,,,,,,,,,,,Tashkent,Heatherport,100632
858,859,Kevin King,20.0,female,88.0,+1-525-531-8835,Garytown,meganobrien@brown-bartlett.org,2014-04-13 00:00:00,python,90,pending,2.0,good,139.0,2006-03-20 00:00:00,"Barnettshire 20-kv, dom 48, Tashkent","build, task",1.0,2.0,5.0,"expert, race",4.0,1404.0,1152.0,Lenovo,2018.0,Xiaomi,2023.0,Tashkent,Barnettshire,
859,860,,21.0,female,50.0,,Port Rhonda,kendra65@yahoo.com,2015-02-07 00:00:00,data science,110,active,,average,180.0,1993-04-22 07:05:04,"76896 Walker Crossroad Suite 276, Port Frederickbury",,,,,,,,,,,,,Port Frederickbury,,
860,861,,19.0,,,,New Briannaside,,2023-06-05 19:35:00,data science,76,inactive,0.0,good,87.0,,"BROKEN,ADDRESS,DATA,,,","letter, race",,,,,,,,,,,,,,
861,862,,18.0,male,76.0,,Kellyport,melissa44@nelson.com,2024-10-29 00:00:00,ds,100,active,,,106.0,2022-09-23 14:39:58,"Keithville 16-kv, dom 47, Tashkent","season, much",1.0,4.0,2.0,"spend, all",3.0,1281.0,1226.0,Lenovo,2021.0,Xiaomi,2024.0,Tashkent,Keithville,
862,863,,21.0,male,84.0,,Port Thomas,,1998-05-31 03:39:00,ds,100,inactive,0.0,,87.0,2020-11-11 12:46:00,"Benderburgh 26-kv, dom 23, Tashkent","rate, start",1.0,2.0,3.0,"edge, role",5.0,700.0,768.0,Lenovo,2020.0,Xiaomi,2021.0,Tashkent,Benderburgh,
863,864,,20.0,female,90.0,,East Kendraborough,edward98@yahoo.com,1989-10-02 06:49:00,python,100,active,3.7,good,143.0,1971-04-16 00:00:00,"BROKEN,ADDRESS,DATA,,,","believe, religious",5.0,3.0,3.0,"treat, civil",3.0,828.0,775.0,Dell,2017.0,Xiaomi,2022.0,,,
864,865,Kayla Arroyo,20.0,female,,+1-841-329-3989,Hicksfurt,,1995-09-23 00:00:00,python,110,inactive,3.64,excellent,157.0,2007-12-27 00:00:00,"BROKEN,ADDRESS,DATA,,,","million, difference",1.0,1.0,2.0,"front, fight",5.0,1080.0,1422.0,Lenovo,2019.0,Samsung,2019.0,,,
865,866,,21.0,,,,South Brandon,kingkyle@smith-king.net,,data science,74,inactive,,,186.0,1981-10-11 00:00:00,"BROKEN,ADDRESS,DATA,,,","fall, garden",5.0,2.0,3.0,"main, money",0.0,1401.0,869.0,HP,2016.0,Apple,2022.0,,,
866,867,Jessica Wilkinson,22.0,female,90.0,+1-707-785-1092,Clarkborough,sdixon@gmail.com,2025-11-08 00:00:00,data science,100,pending,4.5,average,59.0,2012-09-29 05:08:40,"North Bobby 7-kv, dom 41, Tashkent","agent, provide",4.0,3.0,1.0,"phone, write",2.0,879.0,705.0,HP,2015.0,Apple,2024.0,Tashkent,North,
867,868,,20.0,female,,,Meganstad,edwardsalejandro@phillips.org,,data science,103,inactive,,excellent,227.0,,"24542 Kirby Parks, Wilsontown",,,,,,,,,,,,,Wilsontown,,
868,869,Kelly Santos,19.0,male,73.0,,West Raymondville,christine60@yahoo.com,,data science,110,inactive,,excellent,127.0,1986-10-02 11:14:00,"BROKEN,ADDRESS,DATA,,,","practice, week",1.0,2.0,2.0,"to, dog",0.0,200.0,419.0,Dell,2020.0,Apple,2021.0,,,
869,870,,19.0,female,87.0,,South Christopherview,jacksonphilip@jones.info,2010-09-19 00:00:00,python,100,active,4.5,,154.0,1988-05-13 19:21:00,"Lake Kimberlyside 7-kv, dom 18, Tashkent","certainly, fear",,,,,,,,,,,,Tashkent,Lake,
870,871,Sarah Juarez,19.0,female,,,Anneshire,robersonrhonda@petersen.com,2023-04-18 06:32:20,python,100,inactive,4.5,excellent,66.0,2005-05-29 14:10:00,"8578 Carr Plains, West Erik",,,,,,,,,,,,,West Erik,,
871,872,Stephanie Anderson,21.0,female,90.0,+1-811-251-6010,Reedland,,2006-03-22 00:00:00,python,100,pending,3.7,good,184.0,2023-11-12 03:02:51,UZ 100769 Tashkent East Jonathan,,,,,,,,,,,,,Tashkent,East Jonathan,100769
872,873,,20.0,,,+1-654-403-4572,New Kathleentown,,2010-06-30 00:00:00,data science,100,inactive,0.0,excellent,270.0,2022-06-13 00:00:00,"Apartment 38, Santosside district, Tashkent, UZ, 100536","sound, sell",1.0,5.0,2.0,"team, however",0.0,637.0,1423.0,Lenovo,2022.0,Samsung,2020.0,Tashkent,Santosside,100536
873,874,Justin Smith,,,90.0,,East Anita,kevin23@hotmail.com,2023-04-04 04:18:29,data science,110,active,,excellent,140.0,2013-12-02 23:13:25,UZ 100318 Tashkent Mcculloughview,"movie, guy",4.0,4.0,1.0,"friend, gas",1.0,613.0,385.0,HP,2023.0,Apple,2019.0,Tashkent,Mcculloughview,100318
874,875,Karen Hall,18.0,female,,+1-321-718-8171,Lake David,davidadams@yahoo.com,,python,119,active,2.0,average,226.0,2021-07-06 15:09:06,"74391 Alexandra Knoll, South Taylorland","economy, financial",1.0,2.0,4.0,"fast, major",1.0,602.0,585.0,Dell,2018.0,Samsung,2018.0,South Taylorland,,
875,876,,20.0,male,90.0,+1-702-871-1474,Jessicamouth,hopkinsjulie@gmail.com,2015-05-24 00:00:00,ds,100,pending,,excellent,139.0,2002-01-25 00:00:00,"East Brucemouth 3-kv, dom 17, Tashkent","offer, young",,,,,,,,,,,,Tashkent,East,
876,877,Haley Fowler,20.0,female,90.0,,Charleschester,alexkent@travis.com,2021-02-19 12:36:23,python,110,active,2.52,,195.0,1973-05-24 00:00:00,"Rodriguezshire 21-kv, dom 15, Tashkent","focus, economic",2.0,1.0,2.0,"including, girl",0.0,1335.0,616.0,Lenovo,2022.0,Apple,2021.0,Tashkent,Rodriguezshire,
877,878,Andrea Young,,female,62.0,+1-363-365-0213,East Alexander,,2022-12-28 11:14:05,data science,110,active,2.0,good,219.0,1991-04-27 00:00:00,"05295 Kendra Plain, South Christinaview","believe, Mr",,,,,,,,,,,,South Christinaview,,
878,879,Yesenia Nguyen,19.0,female,77.0,+1-419-364-8953,Tylermouth,williamscarolyn@gmail.com,2011-08-22 00:00:00,python,110,active,4.5,average,57.0,2005-04-02 13:45:11,"West Keith 1-kv, dom 11, Tashkent","reach, direction",3.0,3.0,2.0,"among, fear",4.0,547.0,1382.0,Dell,2017.0,Xiaomi,2023.0,Tashkent,West,
879,880,,19.0,female,74.0,,Henryburgh,chernandez@yahoo.com,1984-03-30 07:37:28,data science,110,active,0.0,,268.0,1995-09-22 00:00:00,"BROKEN,ADDRESS,DATA,,,","cup, these",,,,,,,,,,,,,,
880,881,Jasmine Wilcox,21.0,,,+1-886-119-5751,Claytonchester,kelsey14@yahoo.com,1970-02-05 00:00:00,data science,94,active,3.7,,250.0,2012-05-28 22:15:05,UZ 100315 Tashkent Leahchester,"wonder, camera",3.0,2.0,4.0,"will, success",2.0,1159.0,697.0,Lenovo,2021.0,Xiaomi,2019.0,Tashkent,Leahchester,100315
881,882,Eric Gonzales,21.0,male,84.0,,South Donaldtown,,2005-10-30 07:28:00,python,86,inactive,4.5,good,152.0,1982-10-08 00:00:00,"Apartment 36, Johnsonbury district, Tashkent, UZ, 100549","interesting, fish",,,,,,,,,,,,Tashkent,Johnsonbury,100549
882,883,Curtis Cox,20.0,female,92.0,+1-436-463-5172,Johnbury,shawna25@hotmail.com,1993-10-25 00:00:00,python,100,active,3.7,excellent,91.0,1999-03-24 00:00:00,UZ 100062 Tashkent Robertsonview,"establish, assume",3.0,1.0,1.0,"family, religious",4.0,251.0,353.0,Lenovo,2022.0,Xiaomi,2021.0,Tashkent,Robertsonview,100062
883,884,,22.0,,72.0,,Hernandezville,kristincarter@willis.com,1994-07-23 11:13:29,python,114,inactive,,excellent,249.0,2012-06-07 00:00:00,UZ 100602 Tashkent Port Alexanderborough,"moment, return",3.0,4.0,2.0,"base, with",4.0,1165.0,653.0,HP,2022.0,Apple,2018.0,Tashkent,Port Alexanderborough,100602
884,885,Mark Mccall,19.0,,90.0,,Millerhaven,qvincent@gmail.com,2008-03-27 08:42:00,data science,100,active,0.0,excellent,83.0,2006-07-01 09:24:00,"8483 Kenneth Harbor, West Miguelton","something, not",3.0,4.0,4.0,"bring, customer",0.0,1484.0,846.0,HP,2021.0,Apple,2024.0,West Miguelton,,
885,886,Thomas Nelson,20.0,male,90.0,,East Michael,,1972-09-27 00:00:00,data science,100,pending,3.7,good,88.0,1970-08-27 00:00:00,"Apartment 25, East Justin district, Tashkent, UZ, 100910","message, head",3.0,2.0,4.0,"forward, capital",3.0,1428.0,1036.0,Dell,2019.0,Apple,2024.0,Tashkent,East Justin,100910
886,887,Danielle Baker,21.0,,97.0,+1-346-021-3140,Port Joshuabury,campbellcharles@hogan-gilmore.com,2011-03-18 20:14:00,python,100,pending,4.5,,247.0,,"4332 Tanner Village Suite 017, East Michaelside",,,,,,,,,,,,,East Michaelside,,
887,888,John Barrera,20.0,female,74.0,,Teresaville,,2017-10-24 17:10:37,python,110,inactive,2.0,good,106.0,2002-01-23 13:10:09,"699 David Valleys Apt. 047, Salasberg","effort, write",,,,,,,,,,,,Salasberg,,
888,889,Christina Harris,18.0,female,63.0,,North Thomasmouth,,1974-05-27 00:00:00,data science,110,inactive,4.5,good,202.0,1970-10-10 00:00:00,"Apartment 30, Jonathanshire district, Tashkent, UZ, 100993","relationship, reveal",,,,,,,,,,,,Tashkent,Jonathanshire,100993
889,890,,22.0,,82.0,,Lake Carrie,,1977-12-18 01:56:00,python,110,active,,good,82.0,1970-06-24 12:21:00,UZ 100591 Tashkent Lopezland,"team, force",1.0,4.0,3.0,"particular, avoid",1.0,951.0,1067.0,HP,2021.0,Samsung,2018.0,Tashkent,Lopezland,100591
890,891,Robin Potts,18.0,female,63.0,+1-000-444-0093,North Mistymouth,,2019-06-27 15:35:00,data science,110,active,4.5,excellent,228.0,2022-01-26 10:14:43,"Apartment 42, North Brittany district, Tashkent, UZ, 100625","skill, less",3.0,4.0,5.0,"friend, court",5.0,1344.0,730.0,Dell,2023.0,Apple,2020.0,Tashkent,North Brittany,100625
891,892,David Sanders,18.0,female,65.0,,Shawnbury,,2022-05-03 01:14:52,data science,103,active,4.39,,76.0,1983-09-28 16:25:06,"Robinsonland 17-kv, dom 50, Tashkent",,,,,,,,,,,,,Tashkent,Robinsonland,
892,893,William Kennedy,20.0,female,72.0,,Hollymouth,qmurphy@case-pham.com,2007-01-08 00:00:00,data science,110,active,3.7,excellent,77.0,2008-03-04 00:00:00,"Apartment 28, Erinport district, Tashkent, UZ, 100647","large, amount",,,,,,,,,,,,Tashkent,Erinport,100647
893,894,Mrs. Kristy Payne,20.0,,61.0,,New Caseyside,adamskyle@hotmail.com,2011-04-07 15:53:00,ds,110,active,4.5,average,87.0,,"Apartment 26, Penaborough district, Tashkent, UZ, 100472","wife, his",3.0,3.0,2.0,"out, player",3.0,658.0,918.0,HP,2018.0,Xiaomi,2023.0,Tashkent,Penaborough,100472
894,895,Brandon Miles,18.0,female,88.0,,North Laurastad,amanda90@gmail.com,,data science,83,active,0.0,,264.0,1999-06-21 18:00:39,"78495 Brittany Trail, East Kendraview","simply, course",,,,,,,,,,,,East Kendraview,,
895,896,Melissa Cortez,21.0,female,68.0,+1-521-794-9150,Port Melissaburgh,joe35@lopez-anderson.com,1988-03-31 00:00:00,python,103,inactive,,average,206.0,,"BROKEN,ADDRESS,DATA,,,","film, again",5.0,3.0,1.0,"back, pick",5.0,1202.0,568.0,HP,2017.0,Apple,2018.0,,,
896,897,,20.0,female,90.0,,East Davidhaven,,,python,110,pending,2.0,,107.0,2021-10-24 03:17:49,UZ 100152 Tashkent East Angie,"someone, generation",1.0,3.0,5.0,"game, lead",3.0,693.0,1475.0,Dell,2015.0,Samsung,2023.0,Tashkent,East Angie,100152
897,898,Alejandro Pierce,20.0,male,63.0,,North Jennifer,kathleen51@fowler.info,1975-12-06 00:00:00,python,100,active,,excellent,247.0,,"Apartment 3, West Madisonberg district, Tashkent, UZ, 100586",,,,,,,,,,,,,Tashkent,West Madisonberg,100586
898,899,,,female,,,Williamsmouth,,2021-02-08 16:43:06,data science,110,pending,,good,225.0,2021-11-26 20:33:31,"Apartment 35, Velasquezfurt district, Tashkent, UZ, 100998","kitchen, these",,,,,,,,,,,,Tashkent,Velasquezfurt,100998
899,900,Michael Guerra,18.0,female,90.0,+1-933-792-0750,New Ryanfort,,1990-09-27 11:36:38,python,118,inactive,3.7,average,167.0,2003-05-09 19:54:57,"Murphyberg 11-kv, dom 30, Tashkent",,,,,,,,,,,,,Tashkent,Murphyberg,
900,901,Megan Nelson,20.0,female,60.0,,Port Jacquelineshire,,2017-03-31 20:25:34,data science,110,inactive,3.7,good,174.0,2000-09-03 00:00:00,"Apartment 19, Jenniferport district, Tashkent, UZ, 100946","customer, security",3.0,2.0,3.0,"stage, go",5.0,601.0,409.0,HP,2022.0,Samsung,2023.0,Tashkent,Jenniferport,100946
901,902,Paul Cummings,20.0,,90.0,,New Michael,,2023-05-11 00:09:06,data science,100,inactive,,average,204.0,2017-01-03 01:59:00,"Apartment 44, Davisfort district, Tashkent, UZ, 100800","scene, friend",1.0,1.0,1.0,"land, moment",0.0,1014.0,616.0,Lenovo,2022.0,Xiaomi,2023.0,Tashkent,Davisfort,100800
902,903,Jennifer Lucas,22.0,male,90.0,,East Ronaldview,,2014-01-18 00:00:00,python,114,active,2.57,,200.0,,"BROKEN,ADDRESS,DATA,,,","including, address",,,,,,,,,,,,,,
903,904,Kevin Aguirre,21.0,female,90.0,,Port Donald,zking@ramirez-rodriguez.biz,1970-05-18 13:55:42,data science,110,pending,3.7,,258.0,1993-10-03 14:58:46,UZ 100855 Tashkent Valentineview,"thus, leader",5.0,4.0,3.0,"save, debate",1.0,840.0,649.0,Lenovo,2017.0,Samsung,2022.0,Tashkent,Valentineview,100855
904,905,Michael Garcia,20.0,male,61.0,,Sallyland,april16@hernandez.com,2020-07-22 00:00:00,python,100,inactive,,good,188.0,2001-10-03 00:00:00,"BROKEN,ADDRESS,DATA,,,","keep, speak",5.0,1.0,4.0,"per, short",2.0,361.0,1225.0,HP,2015.0,Samsung,2021.0,,,
905,906,Vicki Cardenas,20.0,female,,,Daisyton,jason39@yahoo.com,,python,100,inactive,,average,98.0,2021-04-06 03:38:52,"BROKEN,ADDRESS,DATA,,,","task, hand",4.0,1.0,3.0,"tell, PM",4.0,1442.0,906.0,Dell,2022.0,Apple,2023.0,,,
906,907,,20.0,female,77.0,,North Peter,barbaradaniels@vasquez-jackson.info,1984-08-14 00:00:00,data science,100,inactive,,good,293.0,2018-05-19 00:00:00,UZ 100507 Tashkent Craneville,"deep, together",,,,,,,,,,,,Tashkent,Craneville,100507
907,908,,18.0,,90.0,+1-966-917-0594,New Denise,,,python,93,active,3.7,excellent,296.0,1983-08-28 00:00:00,"Apartment 39, New Shirleyside district, Tashkent, UZ, 100073","memory, human",,,,,,,,,,,,Tashkent,New Shirleyside,100073
908,909,,20.0,male,90.0,+1-532-921-2430,East Terriberg,,1998-04-06 00:00:00,python,110,inactive,0.0,excellent,195.0,1981-02-14 03:44:00,"East Brianshire 9-kv, dom 29, Tashkent","development, reach",1.0,2.0,5.0,"truth, mention",1.0,735.0,721.0,HP,2019.0,Apple,2020.0,Tashkent,East,
909,910,Christopher Reed,18.0,female,,+1-866-064-0331,East Michael,,,ds,110,inactive,2.0,excellent,284.0,2010-04-06 23:07:00,"Apartment 2, Schaeferfurt district, Tashkent, UZ, 100131","sign, traditional",1.0,1.0,2.0,"cold, concern",4.0,1251.0,692.0,Lenovo,2017.0,Apple,2022.0,Tashkent,Schaeferfurt,100131
910,911,Rebecca Wise,21.0,male,90.0,,Fosterchester,austinevans@levy.com,,data science,110,pending,,average,279.0,2013-10-31 05:19:00,UZ 100309 Tashkent Andrewsshire,"talk, network",2.0,4.0,3.0,"sea, according",4.0,1125.0,1023.0,Lenovo,2022.0,Apple,2021.0,Tashkent,Andrewsshire,100309
911,912,,20.0,,90.0,,Cabreraberg,michael93@schmidt.com,,python,83,active,,excellent,255.0,1985-08-08 00:00:00,"BROKEN,ADDRESS,DATA,,,","right, tell",4.0,4.0,3.0,"hold, media",2.0,1219.0,1321.0,Dell,2024.0,Apple,2022.0,,,
912,913,Kylie Herrera,20.0,male,90.0,+1-734-856-0835,Laraside,,1987-01-26 22:47:46,python,89,pending,0.0,,294.0,2020-12-20 06:01:06,UZ 100833 Tashkent Gregoryfurt,"white, group",,,,,,,,,,,,Tashkent,Gregoryfurt,100833
913,914,,20.0,,90.0,,New Rebeccahaven,robert33@medina-garcia.com,1975-07-23 23:00:00,data science,100,inactive,,average,236.0,,"Apartment 9, North Valerie district, Tashkent, UZ, 100224","management, just",5.0,2.0,4.0,"mother, together",1.0,486.0,1299.0,HP,2022.0,Apple,2024.0,Tashkent,North Valerie,100224
914,915,,20.0,,91.0,,Lake Robert,anaalvarez@gmail.com,2015-03-12 12:43:00,data science,100,inactive,2.0,good,250.0,2015-02-01 23:48:00,"BROKEN,ADDRESS,DATA,,,","woman, itself",5.0,2.0,3.0,"successful, would",2.0,1332.0,1235.0,Lenovo,2022.0,Samsung,2020.0,,,
915,916,Jay Wright,20.0,female,70.0,+1-115-181-7946,Andreston,,2011-12-01 00:00:00,data science,118,pending,0.0,good,144.0,2022-11-30 23:46:42,"New Michaelchester 25-kv, dom 39, Tashkent","care, leader",,,,,,,,,,,,Tashkent,New,
916,917,Heather Johnson,18.0,male,71.0,,Jonathanhaven,carlsondakota@gmail.com,2022-08-22 05:22:18,python,65,active,3.82,average,84.0,1971-11-09 00:00:00,"Apartment 33, Conleyside district, Tashkent, UZ, 100363","event, deep",,,,,,,,,,,,Tashkent,Conleyside,100363
917,918,,,,60.0,,Lake Amandaside,,1982-10-15 14:54:01,data science,100,inactive,2.0,excellent,60.0,2023-07-14 00:00:00,"BROKEN,ADDRESS,DATA,,,","author, address",3.0,2.0,5.0,"information, rich",2.0,1212.0,216.0,HP,2015.0,Apple,2020.0,,,
918,919,Christopher Henry,20.0,male,78.0,,Lake Darlenemouth,donnahoward@murray.com,,python,110,active,0.0,excellent,206.0,2021-07-01 12:03:58,"BROKEN,ADDRESS,DATA,,,","hear, adult",5.0,4.0,3.0,"action, whole",4.0,433.0,1049.0,Lenovo,2017.0,Xiaomi,2018.0,,,
919,920,,21.0,female,,,Jenkinsborough,obray@aguirre.org,2020-03-17 05:54:00,data science,110,active,1.13,excellent,246.0,1987-03-28 00:00:00,"Richardsonchester 27-kv, dom 41, Tashkent",,,,,,,,,,,,,Tashkent,Richardsonchester,
920,921,Angela Moore,,female,87.0,,South Crystalmouth,samanthabray@martinez-jones.com,,python,107,inactive,,excellent,262.0,1992-12-07 00:00:00,"Thompsonshire 8-kv, dom 40, Tashkent","from, job",,,,,,,,,,,,Tashkent,Thompsonshire,
921,922,Timothy Tran,18.0,male,65.0,+1-259-010-1007,Wilsonton,,2021-07-18 14:22:49,python,100,inactive,2.11,,285.0,1994-09-30 00:00:00,"South Bryan 12-kv, dom 27, Tashkent","rather, up",,,,,,,,,,,,Tashkent,South,
922,923,Brittany Walton,20.0,female,90.0,,Victoriabury,austinlewis@jackson.net,,data science,113,inactive,,excellent,50.0,2002-02-26 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
923,924,Sandra Webster,20.0,male,90.0,+1-333-433-6868,North Danielle,,1981-10-19 00:00:00,python,110,pending,3.7,excellent,287.0,1972-04-18 00:00:00,"BROKEN,ADDRESS,DATA,,,","short, interest",3.0,2.0,5.0,"data, eye",2.0,1215.0,1077.0,Lenovo,2019.0,Xiaomi,2018.0,,,
924,925,,20.0,female,,+1-194-274-7937,Johnburgh,lisa52@gmail.com,2010-04-12 01:28:00,python,72,pending,4.5,,85.0,2009-01-02 00:00:00,"West Richard 16-kv, dom 36, Tashkent","with, back",,,,,,,,,,,,Tashkent,West,
925,926,,20.0,female,90.0,,North Chad,,2004-01-14 00:00:00,ds,110,active,3.25,good,105.0,,"223 Jason Groves, Bennettview","risk, thus",3.0,4.0,5.0,"accept, gun",1.0,1260.0,398.0,HP,2020.0,Xiaomi,2023.0,Bennettview,,
926,927,,19.0,female,63.0,,New Rhondaside,,2022-12-12 17:13:14,ds,100,pending,4.5,good,188.0,2004-12-09 22:13:35,"Apartment 44, Pamelaburgh district, Tashkent, UZ, 100968","anything, election",,,,,,,,,,,,Tashkent,Pamelaburgh,100968
927,928,,21.0,male,70.0,,Lake Adam,april93@morris.com,2017-04-17 21:31:07,data science,110,active,0.0,excellent,248.0,,"Apartment 29, Lake Debraville district, Tashkent, UZ, 100194","one, clearly",3.0,4.0,5.0,"of, hand",5.0,807.0,714.0,Dell,2022.0,Apple,2019.0,Tashkent,Lake Debraville,100194
928,929,,,male,63.0,+1-588-717-3328,South Matthewmouth,,2001-08-05 08:12:58,data science,110,inactive,3.7,good,232.0,,"1888 Weaver Tunnel Suite 109, North Theresa","whatever, remember",4.0,4.0,3.0,"memory, top",1.0,1430.0,1235.0,Dell,2022.0,Xiaomi,2020.0,North Theresa,,
929,930,Joshua Graham,19.0,,63.0,,Ramosfort,kathryn35@yahoo.com,1975-10-12 10:00:00,ds,100,active,2.0,average,234.0,2021-12-30 01:03:41,UZ 100170 Tashkent West Miguelview,"any, learn",5.0,4.0,2.0,"bag, serve",0.0,1174.0,1077.0,HP,2024.0,Samsung,2018.0,Tashkent,West Miguelview,100170
930,931,,18.0,,,,West Clinton,annette52@yahoo.com,,python,100,pending,0.0,excellent,156.0,2014-08-07 00:00:00,UZ 100464 Tashkent New Jenniferview,"list, assume",1.0,4.0,1.0,"stock, fight",4.0,1008.0,320.0,Lenovo,2023.0,Samsung,2023.0,Tashkent,New Jenniferview,100464
931,932,,20.0,male,90.0,,Marciashire,,2009-06-11 03:36:51,data science,100,pending,4.5,,152.0,1986-03-06 00:00:00,"Apartment 2, Sarahbury district, Tashkent, UZ, 100195",,,,,,,,,,,,,Tashkent,Sarahbury,100195
932,933,,18.0,male,66.0,+1-673-345-1499,New Russellstad,,,data science,94,pending,,excellent,165.0,2005-05-06 05:51:00,"West Lisa 12-kv, dom 32, Tashkent","above, approach",,,,,,,,,,,,Tashkent,West,
933,934,,21.0,female,72.0,+1-495-776-5449,Hollandburgh,,1983-04-05 00:00:00,python,75,inactive,,good,276.0,,"0358 Brian Lock, Ramirezstad",,,,,,,,,,,,,Ramirezstad,,
934,935,Sabrina Morrison,19.0,male,90.0,,North Jessica,,2023-06-10 19:02:00,data science,110,active,3.7,excellent,200.0,1977-09-09 00:00:00,"BROKEN,ADDRESS,DATA,,,","nation, Republican",,,,,,,,,,,,,,
935,936,,22.0,female,85.0,,Lake Audreyville,,1983-09-01 00:00:00,data science,72,active,2.16,average,61.0,1986-08-24 00:00:00,"Apartment 40, Danielview district, Tashkent, UZ, 100189","rather, yourself",1.0,5.0,5.0,"reason, speech",4.0,1439.0,1112.0,HP,2017.0,Xiaomi,2019.0,Tashkent,Danielview,100189
936,937,Tara Randolph,20.0,female,71.0,,New Timothyville,icummings@pierce.info,2019-09-30 10:22:00,data science,83,inactive,4.5,excellent,286.0,1995-05-24 06:26:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
937,938,Robert Jacobs,20.0,female,90.0,+1-958-107-2357,Lamshire,,1977-01-20 00:00:00,python,110,inactive,,good,158.0,,"98665 Bell Cliffs Suite 152, Amandamouth",,,,,,,,,,,,,Amandamouth,,
938,939,,20.0,female,,+1-747-198-5597,Melvinshire,,1976-04-03 00:00:00,data science,90,active,,good,197.0,2022-05-05 17:17:39,"8302 Ray Light, Caitlinborough","behind, wonder",5.0,4.0,5.0,"need, station",3.0,1062.0,338.0,HP,2019.0,Xiaomi,2024.0,Caitlinborough,,
939,940,,22.0,male,92.0,,Bakerland,,,data science,110,active,2.0,,230.0,2020-09-21 04:17:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
940,941,Philip Miller,19.0,female,90.0,,West Craigfurt,sarahrichardson@hotmail.com,2010-11-20 00:00:00,data science,110,inactive,3.7,,75.0,2016-01-31 15:58:00,UZ 100249 Tashkent Port Alicia,"oil, research",1.0,2.0,2.0,"project, cell",4.0,1361.0,488.0,HP,2024.0,Samsung,2020.0,Tashkent,Port Alicia,100249
941,942,Ann Wong,20.0,female,90.0,,Lake Kenneth,,1970-02-01 00:00:00,python,110,pending,1.64,average,120.0,,"BROKEN,ADDRESS,DATA,,,","possible, eight",5.0,4.0,2.0,"simply, fire",4.0,724.0,659.0,Dell,2016.0,Samsung,2019.0,,,
