student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json
792,,,female,,001-199-189-7524-802,Danaburgh,,,ds,110,pending,0.0,excellent,201.0,,UZ 100432 Tashkent Angelaberg,"{'hobbies': ['upon', 'education'], 'skills': {'tech': {'python': 5, 'excel': 4, 'sql': 5}, 'soft': ['data', 'technology']}, 'family': {'siblings': 0, 'income': {'father': 1399, 'mother': 1094}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}"
793,Alexander Baird,20.0,female,88.0,,Rickyland,,1993-05-04 08:28:16,ds,100,pending,,,92.0,,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['ago', 'the'], 'skills': {'tech': {'python': 2, 'excel': 2, 'sql': 4}, 'soft': ['throughout', 'last']}, 'family': {'siblings': 5, 'income': {'father': 1117, 'mother': 593}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]}"
794,,18.0,male,70.0,020-602-1317-6504,West Angelastad,,1974-10-30 12:21:00,data science,100,inactive,2.0,excellent,236.0,,"Apartment 42, New Fernando district, Tashkent, UZ, 100031","{'hobbies': ['avoid', 'happen'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 2}, 'soft': ['choice', 'prove']}, 'family': {'siblings': 3, 'income': {'father': 881, 'mother': 297}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]}"
795,,20.0,female,,+1-612-152-9772,East Jo,,2025-04-23 00:00:00,data science,100,active,4.5,,242.0,2020-04-03 00:00:00,"Stephaniebury 3-kv, dom 8, Tashkent","{'hobbies': ['from', 'fall'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 2}, 'soft': ['assume', 'late']}, 'family': {'siblings': 1, 'income': {'father': 454, 'mother': 658}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}"
796,,20.0,female,90.0,934-293-8606-7820,Port John,gryan@cruz-suarez.com,,data science,100,pending,,good,163.0,2021-08-30 18:23:53,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['fact', 'boy'], 'skills': {'tech': {'python': 2, 'excel': 5, 'sql': 5}, 'soft': ['newspaper', 'look']}, 'family': {'siblings': 2, 'income': {'father': 1337, 'mother': 528}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2018}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]}"
797,Grant Oneill,21.0,female,90.0,+1-407-636-8425,Mcmillanview,,2023-06-17 07:34:12,python,109,inactive,,good,84.0,2019-05-16 01:21:00,UZ 100895 Tashkent West Jessicaview,"{""hobbies"": [""table"", ""least""], ""skills"": {""tech"": {""python"": 2, ""excel"": 5, ""sql"": 2}, ""soft"": [""believe"", ""stock""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 1214, ""mother"": 592}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]}"
798,,19.0,female,92.0,393-992-2626-75937,Kerrymouth,davisamy@yahoo.com,2022-07-25 02:09:23,python,100,inactive,0.0,excellent,295.0,2023-12-10 17:59:07,"01332 Gordon Ford Apt. 639, East Pamelachester","{""hobbies"": [""at"", ""word""], ""skills"": {""tech"": {""python"": 5, ""excel"": 1, ""sql"": 5}, ""soft"": [""occur"", ""training""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 373, ""mother"": 699}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2023}]}"
799,Linda Hernandez,19.0,female,61.0,,New Kylefort,tom51@hill-mcbride.org,2004-09-25 04:34:00,data science,100,active,3.7,excellent,75.0,1977-12-31 12:06:52,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""continue"", ""everybody""], ""skills"": {""tech"": {""python"": 5, ""excel"": 5, ""sql"": 4}, ""soft"": [""others"", ""actually""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 1008, ""mother"": 679}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2022}]}"
800,Jeffrey Jones,,female,71.0,851-104-8595,North Lindaton,,1984-08-11 04:13:00,data science,74,inactive,3.7,average,184.0,1998-02-26 00:00:00,"West Anthony 17-kv, dom 21, Tashkent","{hobbies:['bad', 'I']}"
801,,19.0,female,76.0,001-657-171-9683-04799,Bakertown,,1997-07-30 15:21:00,data science,64,inactive,4.5,good,77.0,1976-07-18 00:00:00,"Apartment 25, New Jerry district, Tashkent, UZ, 100509","{'hobbies': ['middle', 'card'], 'skills': {'tech': {'python': 1, 'excel': 5, 'sql': 5}, 'soft': ['really', 'eye']}, 'family': {'siblings': 5, 'income': {'father': 1041, 'mother': 306}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}"
802,Debra Wade,20.0,male,97.0,007-813-9193,West Cynthiafurt,victorwright@phillips.com,2025-10-28 02:46:41,python,100,pending,,good,143.0,2022-09-18 06:48:43,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['star', 'above'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 5}, 'soft': ['deal', 'each']}, 'family': {'siblings': 5, 'income': {'father': 509, 'mother': 343}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}"
803,Michael Pacheco,18.0,male,90.0,,Daviesland,,,data science,85,inactive,0.0,good,243.0,1987-04-07 00:00:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA
804,Erika Hardy,20.0,female,82.0,(995)765-5179,North Dennis,,,data science,100,inactive,3.7,,88.0,,UZ 100460 Tashkent Nicholasport,INVALID_JSON_DATA
805,Lisa Gibson,20.0,female,70.0,,Lake Allisonport,kelleywanda@yahoo.com,2003-01-20 00:00:00,data science,89,active,0.0,good,187.0,2023-02-20 10:51:07,"Kristinabury 6-kv, dom 7, Tashkent","{'hobbies': ['five', 'the'], 'skills': {'tech': {'python': 3, 'excel': 3, 'sql': 4}, 'soft': ['pay', 'attention']}, 'family': {'siblings': 1, 'income': {'father': 987, 'mother': 601}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}"
806,,19.0,female,68.0,262-935-6533,South Juliehaven,,2019-05-29 00:00:00,data science,110,inactive,3.7,average,296.0,1977-01-27 16:13:00,UZ 100501 Tashkent Jeffreyhaven,"{hobbies:['half', 'season']}"
807,,22.0,female,90.0,+1-236-794-5761-097,Port Sarah,kenneth39@anthony.info,1984-01-28 00:00:00,data science,110,inactive,,,113.0,2021-04-11 07:42:31,UZ 100749 Tashkent Angieborough,"{'hobbies': ['treatment', 'medical'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 3}, 'soft': ['reach', 'unit']}, 'family': {'siblings': 1, 'income': {'father': 1437, 'mother': 1091}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}"
808,Sharon Moore,20.0,,90.0,(169)240-2387-416,Albertshire,,2019-01-26 00:00:00,data science,100,active,2.0,excellent,252.0,1984-12-26 14:43:24,"Apartment 44, North James district, Tashkent, UZ, 100181","{""hobbies"": [""nothing"", ""machine""], ""skills"": {""tech"": {""python"": 5, ""excel"": 4, ""sql"": 1}, ""soft"": [""night"", ""rather""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1220, ""mother"": 1068}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2018}]}"
809,Amber Kelly,20.0,male,,,Port Jerry,,,data science,110,pending,4.03,average,292.0,2017-09-08 01:33:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['method', 'within'], 'skills': {'tech': {'python': 3, 'excel': 5, 'sql': 1}, 'soft': ['put', 'leg']}, 'family': {'siblings': 4, 'income': {'father': 734, 'mother': 1405}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]}"
810,Jennifer English,,male,,,Port Joshua,,2019-09-03 19:30:30,python,90,inactive,4.5,,109.0,2007-11-21 13:42:05,"Apartment 17, Port Brandi district, Tashkent, UZ, 100041","{""hobbies"": [""property"", ""resource""], ""skills"": {""tech"": {""python"": 2, ""excel"": 3, ""sql"": 5}, ""soft"": [""behavior"", ""situation""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 682, ""mother"": 1487}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2020}]}"
811,Crystal King,18.0,,,(538)435-1329-8883,New Taylorchester,jennakeller@yahoo.com,2022-07-03 18:02:13,ds,105,pending,,good,129.0,1982-12-09 05:21:06,UZ 100887 Tashkent Port Brendafurt,"{'hobbies': ['suffer', 'fight'], 'skills': {'tech': {'python': 2, 'excel': 1, 'sql': 2}, 'soft': ['head', 'always']}, 'family': {'siblings': 5, 'income': {'father': 1440, 'mother': 1458}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]}"
812,,22.0,male,90.0,,Port Brianside,,2020-10-10 17:33:26,data science,100,inactive,,average,52.0,2005-07-06 00:00:00,"Apartment 14, East Monica district, Tashkent, UZ, 100389","{""hobbies"": [""teacher"", ""tell""], ""skills"": {""tech"": {""python"": 2, ""excel"": 4, ""sql"": 5}, ""soft"": [""research"", ""under""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 357, ""mother"": 805}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2022}]}"
813,Aaron Webster,20.0,,84.0,5866642250,West Donna,,1993-09-02 02:08:00,python,100,pending,3.7,good,203.0,2023-05-31 14:39:14,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""rate"", ""she""], ""skills"": {""tech"": {""python"": 3, ""excel"": 3, ""sql"": 1}, ""soft"": [""important"", ""various""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 693, ""mother"": 463}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2021}]}"
814,Steven Kelley,20.0,female,,,East Amandachester,sara20@gmail.com,1980-05-22 00:00:00,python,65,active,4.5,excellent,223.0,1982-11-20 18:43:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA
815,,20.0,female,83.0,239-041-5612-583,North Josephfort,chahn@graves.com,1998-01-17 23:19:00,data science,110,active,3.69,average,107.0,2023-04-15 21:13:03,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA
816,Michelle Rodriguez,18.0,female,93.0,(116)056-7814,West Deanna,ubell@harmon.info,2010-06-14 00:00:00,data science,110,inactive,4.5,excellent,244.0,,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA
817,Joshua Munoz,20.0,female,,(578)790-8153-530,West Margaretchester,wchan@hotmail.com,,python,100,active,3.24,average,101.0,2021-05-28 01:09:20,"Apartment 48, Williamton district, Tashkent, UZ, 100704",INVALID_JSON_DATA
818,Randy Hogan,19.0,female,,,New Laura,bennettdonna@moore.info,1991-07-19 13:36:19,python,91,active,4.5,average,261.0,2021-11-08 09:20:54,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['education', 'police'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 2}, 'soft': ['last', 'year']}, 'family': {'siblings': 5, 'income': {'father': 1262, 'mother': 656}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}"
819,Thomas Rogers,20.0,female,90.0,226-267-4539-4440,Sandramouth,,1970-06-13 00:00:00,data science,100,pending,4.5,good,85.0,1995-11-10 00:00:00,"Christineview 27-kv, dom 19, Tashkent","{'hobbies': ['leave', 'address'], 'skills': {'tech': {'python': 4, 'excel': 2, 'sql': 5}, 'soft': ['attack', 'surface']}, 'family': {'siblings': 0, 'income': {'father': 609, 'mother': 212}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}"
820,,20.0,female,82.0,(971)111-4927-16032,Scotthaven,,2022-01-14 03:06:05,data science,110,inactive,4.0,excellent,234.0,1972-06-06 08:39:43,"Apartment 19, Larryland district, Tashkent, UZ, 100863","{hobbies:['old', 'into']}"
821,,,female,80.0,,East Melissa,tuckerjeremy@giles.net,1991-11-05 00:00:00,data science,113,active,0.0,average,208.0,1995-11-22 00:00:00,"156 Mack Ports, Floresbury","{hobbies:['news', 'economic']}"
822,Sandra Allen,,female,90.0,(845)313-8332,New Joseph,,2021-04-06 02:48:08,python,100,inactive,,excellent,258.0,2022-12-02 17:50:40,"West Mark 17-kv, dom 41, Tashkent","{hobbies:['trade', 'customer']}"
823,Grace Russell,20.0,female,95.0,,North James,kellyromero@mccoy.biz,2009-07-17 00:00:00,data science,110,pending,3.7,good,250.0,,"0473 Hess Dam Suite 547, South Charles","{hobbies:['already', 'return']}"
824,,,male,,,Port Nathan,,2011-07-29 13:34:00,ds,100,inactive,4.5,excellent,158.0,2023-10-11 21:43:31,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['Republican', 'dark'], 'skills': {'tech': {'python': 3, 'excel': 5, 'sql': 5}, 'soft': ['each', 'focus']}, 'family': {'siblings': 5, 'income': {'father': 625, 'mother': 1472}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]}"
825,Elizabeth Hawkins,22.0,female,90.0,,East Alicia,,2015-04-20 00:00:00,data science,100,active,4.5,average,239.0,,"Lake Annafurt 16-kv, dom 40, Tashkent","{hobbies:['market', 'administration']}"
826,,21.0,male,90.0,,Youngmouth,,1980-11-20 00:00:00,python,100,inactive,,,270.0,,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA
827,Douglas Matthews,19.0,female,,391-996-8082-3234,Lake Donnaland,kevin36@yahoo.com,1984-09-26 10:03:00,data science,103,active,1.59,,229.0,1991-02-16 04:17:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['both', 'believe'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 2}, 'soft': ['the', 'culture']}, 'family': {'siblings': 3, 'income': {'father': 924, 'mother': 769}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2018}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]}"
828,Christian Butler,22.0,male,71.0,,Lake Christophermouth,,2000-09-20 05:52:00,data science,110,active,2.0,excellent,299.0,,UZ 100216 Tashkent Johnchester,"{'hobbies': ['next', 'improve'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 1}, 'soft': ['organization', 'catch']}, 'family': {'siblings': 5, 'income': {'father': 356, 'mother': 313}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2018}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]}"
829,,18.0,,90.0,,New Diane,,2021-04-21 06:06:07,python,100,active,3.7,good,242.0,2016-04-25 15:12:40,"Lake Danielview 16-kv, dom 13, Tashkent","{""hobbies"": [""night"", ""officer""], ""skills"": {""tech"": {""python"": 4, ""excel"": 5, ""sql"": 3}, ""soft"": [""relate"", ""soldier""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 1467, ""mother"": 1312}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2018}]}"
830,Kevin Hayes,20.0,male,,,South Amanda,tfisher@hotmail.com,,data science,100,active,0.0,good,156.0,2004-10-26 05:03:41,UZ 100066 Tashkent South Kaylastad,"{'hobbies': ['successful', 'show'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 2}, 'soft': ['hit', 'together']}, 'family': {'siblings': 2, 'income': {'father': 1335, 'mother': 309}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}"
831,,20.0,male,90.0,+1-261-613-7847-216,West Christopherside,pday@hernandez.com,1992-09-16 00:00:00,python,110,pending,,,92.0,1999-01-29 16:08:09,"88881 Craig Run Suite 270, Tonyfurt","{'hobbies': ['experience', 'party'], 'skills': {'tech': {'python': 1, 'excel': 1, 'sql': 2}, 'soft': ['size', 'laugh']}, 'family': {'siblings': 2, 'income': {'father': 517, 'mother': 535}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}"
832,Carrie Gonzales,,female,,,Brandonshire,conradmichael@gmail.com,,python,117,pending,3.7,,242.0,1984-11-25 00:00:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""race"", ""big""], ""skills"": {""tech"": {""python"": 4, ""excel"": 5, ""sql"": 4}, ""soft"": [""goal"", ""skill""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 943, ""mother"": 974}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}"
833,Lauren Briggs,20.0,,92.0,,Lake Jessica,,2021-07-06 01:16:16,ds,100,pending,,excellent,88.0,1992-07-28 04:15:23,"408 Dawn Drives, Lake Richard","{'hobbies': ['strategy', 'effect'], 'skills': {'tech': {'python': 2, 'excel': 5, 'sql': 1}, 'soft': ['reduce', 'election']}, 'family': {'siblings': 1, 'income': {'father': 647, 'mother': 1099}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}"
834,Megan Roberts,21.0,male,65.0,(406)759-5558-3937,Bentonberg,bflores@dennis.biz,1989-09-04 00:00:00,data science,110,inactive,4.5,average,200.0,,"Apartment 11, North John district, Tashkent, UZ, 100241","{'hobbies': ['indicate', 'available'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 3}, 'soft': ['choose', 'evidence']}, 'family': {'siblings': 4, 'income': {'father': 1417, 'mother': 483}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]}"
835,Tiffany Beard,20.0,female,99.0,,Susanchester,lisalevine@yahoo.com,2021-01-30 00:45:40,data science,110,active,4.5,average,111.0,,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA
836,April Bryant,20.0,male,90.0,8376267959,Joelhaven,,2023-03-01 09:13:19,data science,110,pending,1.49,,137.0,1974-03-13 20:49:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA
837,Terry James,18.0,,74.0,,Josephburgh,,1979-05-06 07:09:48,data science,112,inactive,3.7,excellent,105.0,1970-12-11 13:04:36,"Jonesport 21-kv, dom 14, Tashkent",INVALID_JSON_DATA
838,,,female,,,West Matthew,,1971-08-23 10:16:03,python,106,inactive,,,240.0,,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""prepare"", ""together""], ""skills"": {""tech"": {""python"": 5, ""excel"": 2, ""sql"": 1}, ""soft"": [""prove"", ""PM""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1153, ""mother"": 761}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]}"
839,Willie Smith,18.0,male,90.0,,Daleland,nbaker@yahoo.com,1986-03-20 20:31:04,python,100,active,4.5,good,213.0,1995-05-10 10:19:00,"03191 Brooke Expressway, Katiemouth","{hobbies:['establish', 'mouth']}"
840,Ronald Wade,20.0,male,82.0,,New Kristine,daviscrystal@yahoo.com,,data science,100,active,4.5,average,104.0,2012-07-06 00:00:00,"Apartment 47, Garciaborough district, Tashkent, UZ, 100793","{hobbies:['country', 'they']}"
841,,20.0,female,64.0,254-428-1140-078,Frenchside,,2023-06-12 05:23:09,data science,100,active,,,109.0,2022-02-08 03:03:48,UZ 100459 Tashkent Andrewland,"{'hobbies': ['ask', 'model'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 1}, 'soft': ['amount', 'try']}, 'family': {'siblings': 0, 'income': {'father': 587, 'mother': 1190}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2020}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]}"
842,Jessica Schroeder,22.0,female,76.0,,Blanchardhaven,morrisonchristopher@rodriguez.com,1975-02-22 00:00:00,python,110,active,,good,181.0,1981-02-13 03:39:00,UZ 100194 Tashkent North Hannahberg,INVALID_JSON_DATA
843,Michael Bell,18.0,,80.0,269-674-3191-50757,Port Toddbury,,,data science,110,inactive,4.5,average,168.0,2020-10-15 07:08:52,"07099 Perez Forges, Joseborough","{hobbies:['experience', 'dream']}"
844,Amanda Diaz,18.0,female,73.0,(165)566-1846-329,North Theresa,,,data science,110,pending,4.5,,92.0,2013-05-09 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['on', 'stock'], 'skills': {'tech': {'python': 3, 'excel': 3, 'sql': 2}, 'soft': ['seven', 'fire']}, 'family': {'siblings': 3, 'income': {'father': 610, 'mother': 461}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}"
845,Michael Johnson,19.0,,82.0,,Randytown,nmason@hotmail.com,2019-10-24 00:00:00,python,114,pending,0.0,average,111.0,,UZ 100473 Tashkent Scottmouth,INVALID_JSON_DATA
846,,19.0,,71.0,754-247-5677-865,Johnview,,2018-12-09 21:28:50,data science,100,pending,4.5,,76.0,2008-03-14 00:00:00,UZ 100817 Tashkent North Kelly,"{'hobbies': ['help', 'exist'], 'skills': {'tech': {'python': 2, 'excel': 4, 'sql': 4}, 'soft': ['player', 'store']}, 'family': {'siblings': 3, 'income': {'father': 973, 'mother': 366}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}"
847,Derrick Cain,20.0,male,,,East Angela,,1990-05-16 03:17:19,data science,100,pending,0.0,excellent,290.0,1973-03-15 11:00:23,"East Brittanychester 22-kv, dom 28, Tashkent","{'hobbies': ['million', 'democratic'], 'skills': {'tech': {'python': 3, 'excel': 3, 'sql': 2}, 'soft': ['focus', 'such']}, 'family': {'siblings': 3, 'income': {'father': 529, 'mother': 1141}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}"
